id,RELEASETIME,FULLTIME,REPAYTIME,ITEM_NAME,ITEM_AMOUNT,ITEM_STATUS,ITEM_INTRODUCTION,LIFE_LOAN,MONEY_RATE,LOAN_TYPE,LOAN_USE,BONDING_COMPANY,DEADLINE,REPAYTYPE,BORROWER_NAME,BORROWER_SEX,BORROWER_AGE,BORROWER_EDUCATION,BORROWER_MARRIAGE,BORROWER_INDUSTRY,BORROWER_CITY,BORROWER_INCOME,BORROWER_HOUSE,BORROWER_CAR,REWARD
"87320",\N,\N,\N,"服装生意需要资金周转（年年利）","50000.00",\N,"本人位于广西合浦县，个人做服装生意，现进货资金不足，希望大家多多支持。","12个月",\N,"13.000000",\N,\N,\N,"到期还本付息","vefcvdsv",\N,"34","本科","已婚",\N,"广西合浦县","10001-30000",\N,"有",\N
"87321",\N,\N,\N,"装修急需资金周转(月月享)","50000.00",\N,"本人位于吉林省扶余县，因公司扩大装修，需要资金周转，望大家多多支持。","12个月",\N,"12.000000",\N,\N,\N,"按月付息到期还本","xfdt5r6",\N,"54","专科","已婚",\N,"吉林省扶余县","30001-50000",\N,"有",\N
"87322",\N,\N,\N,"房屋装修需要资金周转（年年利）","200000.00",\N,\N,"12个月",\N,"13.000000",\N,\N,\N,"到期还本付息","zhang0203",\N,"36","专科","已婚",\N,"河北省武安市","8001-10000",\N,"有",\N
"87323",\N,\N,\N,"公司经营需要资金周转（月月享）","80000.00",\N,\N,"12个月",\N,"12.000000",\N,\N,\N,"按月付息到期还本","ni12821",\N,"30","本科","已婚",\N,"宁夏固原市","50000以上",\N,"有",\N
"87324",\N,\N,\N,"种植需要资金周转（年年利）","80000.00",\N,\N,"12个月",\N,"13.000000",\N,\N,\N,"到期还本付息","song40036",\N,"48","本科","已婚",\N,"河南省社旗县","30001-50000",\N,"有",\N
"87325",\N,\N,\N,"公司经营需要资金周转(年年利)","30000.00",\N,"本人是某公司法人，位于安徽省宿州市，因公司经营，需要资金周转，望大家支持。","12个月",\N,"13.000000",\N,\N,\N,"到期还本付息","gvhjkj54",\N,"38","研究生","已婚",\N,"安徽省宿州市","30001-50000",\N,"有",\N
"87326",\N,\N,\N,"公司经营需要资金周转(月月享)","70000.00",\N,\N,"12个月",\N,"12.000000",\N,\N,\N,"按月付息到期还本","songzhi3256",\N,"53","本科","已婚",\N,"河南省南阳市","30001-50000",\N,"有",\N
"87327",\N,\N,\N,"日常消费需要资金周转（年年利）","60000.00",\N,\N,"12个月",\N,"13.000000",\N,\N,\N,"到期还本付息","changh2331",\N,"35","本科","已婚",\N,"湖南省桃江县","30001-50000",\N,"有",\N
"87328",\N,\N,\N,"日常消费需要资金周转（年年利）","60000.00",\N,\N,"12个月",\N,"13.000000",\N,\N,\N,"到期还本付息","haifang521",\N,"35","本科","已婚",\N,"湖北省武汉市","30001-50000",\N,"有",\N
"87329",\N,\N,\N,"购置家具需要资金周转（年年利）","60000.00",\N,\N,"12个月",\N,"13.000000",\N,\N,\N,"到期还本付息","huise3812",\N,"25","本科","未婚",\N,"四川省泸县","10001-30000",\N,"有",\N
"87330",\N,\N,\N,"扩大经营需要资金周转（年年利）","50000.00",\N,\N,"12个月",\N,"13.000000",\N,\N,\N,"到期还本付息","jieying0023",\N,"56","高中及以下","已婚",\N,"辽宁沈阳市","30001-50000",\N,"有",\N
"87331",\N,\N,\N,"房屋装需要资金周转（年年利）","50000.00",\N,\N,"12个月",\N,"13.000000",\N,\N,\N,"到期还本付息","xurids",\N,"55","高中及以下","已婚",\N,"四川省成都市","30001-50000",\N,"有",\N
"87332",\N,\N,\N,"购房需要资金周转（月月享）","60000.00",\N,\N,"12个月",\N,"12.000000",\N,\N,\N,"按月付息到期还本","zhongping3695",\N,"39","专科","已婚",\N,"贵州省关岭市","30001-50000",\N,"有",\N
"87333",\N,\N,\N,"生活消费需要资金周转（年年利）","60000.00",\N,\N,"12个月",\N,"13.000000",\N,\N,\N,"到期还本付息","JIN2616",\N,"45","高中及以下","已婚",\N,"湖北省石首市","30001-50000",\N,"有",\N
"87334",\N,\N,\N,"日常消费需要资金周转（年年利）","60000.00",\N,\N,"12个月",\N,"13.000000",\N,\N,\N,"到期还本付息","yongqi12",\N,"34","本科","已婚",\N,"辽宁沈阳市","30001-50000",\N,"有",\N
"87335",\N,\N,\N,"婚房装修需要资金周转（月月享）","50000.00",\N,\N,"12个月",\N,"12.000000",\N,\N,\N,"按月付息到期还本","guipin25",\N,"26","本科","未婚",\N,"吉林省九台市","30001-50000",\N,"有",\N
"87336",\N,\N,\N,"扩大厂房需要资金周转（年年利）","50000.00",\N,"本人位于山西省左权县，因公司业务量较大，需要扩大厂房，需要资金周转，望大家支持。","12个月",\N,"13.000000",\N,\N,\N,"到期还本付息","3rfxdt57y",\N,"34","本科","已婚",\N,"山西省左权县","10001-30000",\N,"有",\N
"87337",\N,\N,\N,"购买货物需要资金周转(年年利）","66000.00",\N,"本人住址位于四川省成都市，因购买一批货物，需要一笔资金周转，希望大家支持。","12个月",\N,"13.000000",\N,\N,\N,"到期还本付息","dwr3effsd",\N,"53","专科","已婚",\N,"四川成都","50000以上",\N,"有",\N
"87338",\N,\N,\N,"购车需要资金周转（月月享）","30000.00",\N,\N,"12个月",\N,"12.000000",\N,\N,\N,"按月付息到期还本","yu0021",\N,"36","高中及以下","已婚",\N,"河北省唐山市","30001-50000",\N,\N,\N
"87339",\N,\N,\N,"生活消费需要资金周转（年年利）","140000.00",\N,"本人是一名幼师，位于北京市通州区，因生活消费，临时需要资金周转一下，希望大家多多支持。","12个月",\N,"13.000000",\N,\N,\N,"到期还本付息","9ijnnkn",\N,"26","本科","已婚",\N,"北京通州区","30001-50000",\N,"有",\N
"87340",\N,\N,\N,"购置家具需要资金周转（月月享）","50000.00",\N,\N,"12个月",\N,"12.000000",\N,\N,\N,"按月付息到期还本","pengd",\N,"27","本科","已婚",\N,"重庆渝北区","30001-50000",\N,"有",\N
"87341",\N,\N,\N,"生活消费需要资金周转（年年利）","60000.00",\N,\N,"12个月",\N,"13.000000",\N,\N,\N,"到期还本付息","songh125",\N,"30","本科","已婚",\N,"重庆市涪陵区","30001-50000",\N,"有",\N
"87342",\N,\N,\N,"日常消费需要资金周转（年年利）","80000.00",\N,\N,"12个月",\N,"13.000000",\N,\N,\N,"到期还本付息","lingl",\N,"51","高中及以下","已婚",\N,"贵州省凯里市","30001-50000",\N,"有",\N
"87343",\N,\N,\N,"项目运作需要资金周转（年年利）","60000.00",\N,"本人位于河北省邯郸市，有独立住房，因项目运作，需要一笔资金周转，望多多支持。","12个月",\N,"13.000000",\N,\N,\N,"到期还本付息","dw33r4",\N,"43","本科","已婚",\N,"河北省邯郸市","50000以上",\N,"有",\N
"87344",\N,\N,\N,"购房需要资金周转（年年利）","80000.00",\N,\N,"12个月",\N,"13.000000",\N,\N,\N,"到期还本付息","fei4025",\N,"42","专科","已婚",\N,"河北省保定市","30001-50000",\N,"有",\N
"87345",\N,\N,\N,"公司经营需资金周转","70000.00",\N,\N,"12个月",\N,"13.000000",\N,\N,\N,"到期还本付息","82TUOc",\N,"40","本科","已婚",\N,"福建省泉州市","10001-30000",\N,"有",\N
"87346",\N,\N,\N,"个人消费需要资金周转（月月享）","40000.00",\N,"本人位于重庆市荣昌县，因个人消费，需要资金周转，望大家支持。","12个月",\N,"12.000000",\N,\N,\N,"按月付息到期还本","swsuh",\N,"29","专科","已婚",\N,"重庆市荣昌县","8001-10000",\N,\N,\N
"87347",\N,\N,\N,"公司扩大经营需要资金周转","60000.00",\N,\N,"12个月",\N,"13.000000",\N,\N,\N,"到期还本付息","wangcmm",\N,"45","专科","已婚",\N,"重庆市铜梁县","10001-30000",\N,\N,\N
"87348",\N,\N,\N,"商铺装修 急需资金周转","50000.00",\N,"本人有一位于甘肃省天水市的商铺，急需一笔装修费用。","12个月",\N,"13.000000",\N,\N,\N,"到期还本付息","shwxjd",\N,"31","本科","已婚",\N,"甘肃省天水市","10001-30000",\N,\N,\N
"87349",\N,\N,\N,"业务量提升急需资金周转","50000.00",\N,"本人住址位于湖北省当阳县，因业务量提升，急需一笔资金周转。","12个月",\N,"12.000000",\N,\N,\N,"按月付息到期还本","szkltz",\N,"35","本科","已婚",\N,"湖北省当阳县","10001-30000",\N,\N,\N
"87350",\N,\N,\N,"房屋装修需资金支持（月月享）","40000.00",\N,\N,"12个月",\N,"12.000000",\N,\N,\N,"按月付息到期还本","liuxiah8",\N,"30","专科","已婚",\N,"湖南省浏阳市","5001-8000",\N,"有",\N
"87351",\N,\N,\N,"购车需要资金周转（年年利）","40000.00",\N,\N,"12个月",\N,"13.000000",\N,\N,\N,"到期还本付息","pM71Rc",\N,"46","本科","已婚",\N,"河北省唐山市","8001-10000",\N,"有",\N
"87352",\N,\N,\N,"新房装修需资金支持（年年利）","40000.00",\N,\N,"12个月",\N,"13.000000",\N,\N,\N,"到期还本付息","jdj58",\N,"27","本科","已婚",\N,"湖南省宁乡县","8001-10000",\N,"有",\N
"87353",\N,\N,\N,"购房需要资金支持（月月享）","50000.00",\N,\N,"12个月",\N,"12.000000",\N,\N,\N,"按月付息到期还本","yangyij",\N,"46","专科","已婚",\N,"湖南省益阳市","8001-10000",\N,"有",\N
"87354",\N,\N,\N,"新房装修急需装修费（年年利）","40000.00",\N,\N,"12个月",\N,"13.000000",\N,\N,\N,"到期还本付息","cdzdh666098",\N,"38","本科","已婚",\N,"辽宁省辽阳市","10001-30000",\N,"有",\N
"87355",\N,\N,\N,"房屋装修需要资金周转（年年利）","40000.00",\N,"本人位于四川省康定县，因房屋装修，需要资金周转，望大家支持一下。","12个月",\N,"13.000000",\N,\N,\N,"到期还本付息","64044606",\N,"27","本科","已婚",\N,"四川省康定县","10001-30000",\N,"有",\N
"87356",\N,\N,\N,"扩大规模，需资金周转（月满赢）","40000.00",\N,"本人位于山东省淄博市，公司现需扩大规模，需要资金周转一下，望大家支持。","1个月",\N,"8.000000",\N,\N,\N,"按月付息到期还本","g4zhoz",\N,"56","高中及以下","已婚",\N,"山东省淄博市","10001-30000",\N,"有",\N
"87357",\N,\N,\N,"公司经营，资金周转（月满赢）","60000.00",\N,"本人是公司法人位于福建省漳浦县，因公司经营，需要资金周转，望大家支持。","1个月",\N,"8.000000",\N,\N,\N,"按月付息到期还本","d9zhi",\N,"44","高中及以下","已婚",\N,"福建省漳浦县","10001-30000",\N,"有",\N
"87358",\N,\N,\N,"生意周转需资金支持（月满赢）","150000.00",\N,"本人位于重庆市九龙坡区，因公司要进一批原材料，需要资金周转，望大家支持。","1个月",\N,"8.000000",\N,\N,\N,"按月付息到期还本","dfe465tgvf",\N,"37","专科","已婚",\N,"重庆市九龙坡区","10001-30000",\N,"有",\N
"87359",\N,\N,\N,"商铺装修，资金周转（月满赢）","150000.00",\N,"本人有一位于山东省桓台县的商铺，急需一笔装修费用。","1个月",\N,"8.000000",\N,\N,\N,"按月付息到期还本","g8xhi",\N,"40","专科","已婚",\N,"山东省桓台县","10001-30000",\N,"有",\N
"87360",\N,\N,\N,"扩大经营，资金周转（月满赢）","50000.00",\N,"本人位于长春市绿园区，因企业扩大经营，需要资金周转，望大家支持。","1个月",\N,"8.000000",\N,\N,\N,"按月付息到期还本","wew3dcc",\N,"31","本科","已婚",\N,"长春市绿园区","10001-30000",\N,"有",\N
"87361",\N,\N,\N,"项目运作，资金周转（月满赢)","100000.00",\N,"本人住址位于山东省淄博市，有独立住房，因项目运作，需要一笔资金周转。
	
		还款保障：本人有车有房，并且经过平台10平台实地考察，请放心投标","1个月",\N,"8.000000",\N,\N,\N,"按月付息到期还本","aw4ee3rfcs",\N,"55","高中及以下","已婚",\N,"山东省淄博市","50000以上",\N,"有",\N
"87362",\N,\N,\N,"扩大经营 资金周转（月满赢）","50000.00",\N,"本人位于吉林省前郭尔罗斯蒙古族自治县，因公司扩大经营，需要资金周转，望大家支持。","1个月",\N,"8.000000",\N,\N,\N,"按月付息到期还本","scer34ve",\N,"43","专科","已婚",\N,"吉林省前郭尔罗斯蒙古族自治县","10001-30000",\N,"有",\N
"87363",\N,\N,\N,"公司经营，资金周转（月满赢）","70000.00",\N,"本人位于福建省霞浦县，因公司经营，需要资金周转，望大家支持。","1个月",\N,"8.000000",\N,\N,\N,"按月付息到期还本","fretfefc",\N,"45","高中及以下","已婚",\N,"福建省霞浦县","50000以上",\N,"有",\N
"87364",\N,\N,\N,"扩大经营，资金周转(月满赢）","70000.00",\N,"本人位于四川省成都市，因公司扩大经营，需要资金周转，望大家支持。","1个月",\N,"8.000000",\N,\N,\N,"按月付息到期还本","cre6t4b56tgv",\N,"35","本科","已婚",\N,"四川省成都市","30001-50000",\N,"有",\N
"87365",\N,\N,\N,"房屋装修，资金周转（月满赢）","70000.00",\N,"本人位于湖北省枝江市，因装修，急需一笔装修费用。","1个月",\N,"8.000000",\N,\N,\N,"按月付息到期还本","vrt56ygfr45",\N,"44","专科","已婚",\N,"湖北省枝江市","10001-30000",\N,"有",\N
"87366",\N,\N,\N,"生意周转需资金支持（月满赢）","60000.00",\N,"本人位于四川省乐山市，现生意周转需资金支持，望大家支持。","1个月",\N,"8.000000",\N,\N,\N,"按月付息到期还本","ert543hbh",\N,"49","高中及以下","已婚",\N,"四川省乐山市","10001-30000",\N,"有",\N
"87367",\N,\N,\N,"扩大经营需资金周转（月满赢）","70000.00",\N,"本人位于山东省莱州市，因公司扩大经营，需要资金周转，望大家支持。","1个月",\N,"8.000000",\N,\N,\N,"按月付息到期还本","dr4thyhj",\N,"46","高中及以下","已婚",\N,"山东省莱州市","10001-30000",\N,"有",\N
"87368",\N,\N,\N,"房屋装修需资金周转（月满赢）","60000.00",\N,"本人位于河北省唐山市，因房子进行装修，资金不是很充足，望大家支持。","1个月",\N,"8.000000",\N,\N,\N,"按月付息到期还本","g54yrhbrhb",\N,"37","专科","已婚",\N,"河北省唐山市","8001-10000",\N,"有",\N
"87369",\N,\N,\N,"房屋装修急需资金周转（月满赢）","50000.00",\N,"本人位于贵州省清镇市有一套房产，先因装修，需要一笔资金周转。","1个月",\N,"8.000000",\N,\N,\N,"按月付息到期还本","gu979bmbkj",\N,"53","高中及以下","已婚",\N,"贵州省清镇市","8001-10000",\N,"有",\N
"87370",\N,\N,\N,"扩大经营需资金周转（月满赢）","60000.00",\N,"本人位于广西省钦州市，因扩大经营，需要资金周转，望大家支持。","1个月",\N,"8.000000",\N,\N,\N,"按月付息到期还本","vhjgjyt8b",\N,"43","专科","已婚",\N,"广西省钦州市","10001-30000",\N,"有",\N
"87371",\N,\N,\N,"个人购车急需资金周转（月满赢）","50000.00",\N,"本人位于吉林省乾安县，因购车资金不是很充足，现急需一笔资金周转。","1个月",\N,"8.000000",\N,\N,\N,"按月付息到期还本","sdfer544v",\N,"41","专科","已婚",\N,"吉林省乾安县","8001-10000",\N,\N,\N
"87372",\N,\N,\N,"日常消费需资金周转（月满赢）","70000.00",\N,"本人位于山东省济南市，因日常消费需要一笔资金周转。","1个月",\N,"6.600000",\N,\N,\N,"按月付息到期还本","vgyy905knkn",\N,"49","高中及以下","已婚",\N,"山东省济南市","8001-10000",\N,"有",\N
"87373",\N,\N,\N,"房屋装修需资金周转（月满赢）","60000.00",\N,"本人位于陕西省宝鸡市，因个人房产装修，需要资金周转，望大家支持。","1个月",\N,"6.600000",\N,\N,\N,"按月付息到期还本","fuyy80hn",\N,"42","本科","已婚",\N,"陕西省宝鸡市","10001-30000",\N,"有",\N
"87374",\N,\N,\N,"日常消费需资金周转（月满赢）","50000.00",\N,"本人位于湖南省汉寿县，因个人日常消费，需要资金周转，望大家支持。","1个月",\N,"6.600000",\N,\N,\N,"按月付息到期还本","erteg78",\N,"36","专科","已婚",\N,"湖南省汉寿县","8001-10000",\N,"有",\N
"87375",\N,\N,\N,"项目运作需资金周转（月满赢）","50000.00",\N,"本人位于山西省祁县，因项目运作，需要一笔资金周转，希望大家支持。","1个月",\N,"6.600000",\N,\N,\N,"按月付息到期还本","swqweq23",\N,"44","专科","已婚",\N,"山西省祁县","8001-10000",\N,"有",\N
"87376",\N,\N,\N,"扩大经营，资金周转（月满赢）","50000.00",\N,"本人位于长春市绿园区，因企业扩大经营，需要资金周转，望大家支持。","1个月",\N,"6.600000",\N,\N,\N,"按月付息到期还本","wew3dcc",\N,"31","本科","已婚",\N,"长春市绿园区","10001-30000",\N,"有",\N
"87377",\N,\N,\N,"房屋装修需资金周转（月满赢）","60000.00",\N,"本人位于安徽省巢湖市，因个人房产装修需要部分资金周转，望大家支持。","1个月",\N,"6.600000",\N,\N,\N,"按月付息到期还本","dfrw45fxc",\N,"43","专科","已婚",\N,"安徽省巢湖市","8001-10000",\N,"有",\N
